You have opened javax.swing.JFrame[frame0,360,116,1200x800,invalid,layout=java.awt.BorderLayout,title=,resizable,normal,defaultCloseOperation=EXIT_ON_CLOSE,rootPane=javax.swing.JRootPane[,8,31,1184x761,invalid,layout=javax.swing.JRootPane$RootLayout,alignmentX=0.0,alignmentY=0.0,border=,flags=16777673,maximumSize=,minimumSize=,preferredSize=],rootPaneCheckingEnabled=true]
  1952.0  2.0  5.3  12.0  -5.2  8.6  1.9  30.4  -7.4  8.2  53.0  71.5
  1952.0  3.0  8.0  15.0  -4.4  11.3  4.6  46.0  -6.6  12.5  51.0  110.6
  1952.0  4.0  9.5  19.1  -3.5  13.6  5.3  59.0  -7.8  10.6  52.0  163.0
  1952.0  5.0  12.5  24.7  3.8  16.9  8.2  61.4  1.3  8.6  49.0  200.4
  1952.0  6.0  13.3  22.7  0.9  17.4  9.1  71.2  -1.8  9.4  40.0  163.4
  1952.0  7.0  15.6  25.5  5.1  19.5  11.7  20.3  1.4  9.8  38.0  129.8
  1952.0  8.0  15.3  21.8  5.7  19.1  11.5  67.3  2.7  10.0  48.0  158.8
  1952.0  9.0  11.1  18.3  0.6  15.5  6.7  36.0  -2.8  10.4  53.0  134.2
  1952.0  10.0  9.8  17.4  -2.2  13.6  6.1  100.1  -4.8  12.8  56.0  114.3
  1952.0  11.0  5.5  14.9  -7.2  8.8  2.1  47.4  -8.3  10.2  48.0  58.1
  1952.0  12.0  5.2  12.2  -7.1  8.2  2.1  100.7  -7.4  11.4  56.0  51.3
  1953.0  1.0  5.0  11.8  -7.7  8.0  2.0  41.0  -9.8  8.0  43.0  43.9
  1953.0  2.0  6.3  13.4  -6.7  9.5  3.0  34.1  -8.9  9.9  41.0  71.7
  1953.0  3.0  6.4  18.1  -3.9  11.7  1.2  18.7  -6.1  7.2  44.0  143.3
  1953.0  4.0  7.2  20.0  -1.3  12.1  2.3  54.3  -5.1  9.1  52.0  169.2
  1953.0  5.0  12.8  22.9  -0.8  17.1  8.6  19.0  -4.4  10.9  49.0  175.5
  1953.0  6.0  14.0  26.4  1.5  18.7  9.2  34.8  -2.8  8.9  38.0  178.3
  1953.0  7.0  15.0  23.7  6.7  18.5  11.5  99.7  3.4  12.2  41.0  172.3
  1953.0  8.0  15.1  24.3  4.4  18.8  11.3  112.5  2.8  9.7  51.0  137.9
  1953.0  9.0  14.1  23.3  6.2  17.2  11.1  138.0  4.3  10.5  57.0  93.1
  1953.0  10.0  9.9  18.3  -1.1  13.9  5.9  56.8  -4.3  8.6  52.0  103.0
  1953.0  11.0  8.9  14.3  0.9  11.6  6.2  93.0  -2.5  10.6  56.0  61.1
  1953.0  12.0  7.8  13.9  -3.0  10.7  4.8  75.8  -5.3  9.4  44.0  29.1
  1954.0  1.0  4.7  12.7  -7.4  7.8  1.6  68.9  -10.0  10.5  65.0  48.9
  1954.0  2.0  4.6  12.9  -7.1  7.8  1.4  116.2  -9.6  10.4  59.0  50.6
  1954.0  3.0  6.8  13.9  -3.4  10.1  3.5  74.8  -6.5  12.6  49.0  81.3
  1954.0  4.0  9.0  16.1  -1.8  13.5  4.5  38.1  -4.8  9.7  47.0  158.0
  1954.0  5.0  11.0  20.3  1.6  15.2  6.9  57.7  -0.1  11.8  52.0  179.8
  1954.0  6.0  13.4  23.3  4.2  17.2  9.7  47.3  0.5  10.2  41.0  136.9
  1954.0  7.0  13.8  19.1  5.6  16.8  10.7  90.5  2.7  12.7  56.0  113.4
  1954.0  8.0  14.3  23.7  5.1  18.5  10.1  63.6  2.4  9.8  50.0  170.1
  1954.0  9.0  12.5  22.4  1.4  16.1  9.0  110.9  -0.4  13.1  55.0  130.9
  1954.0  10.0  12.1  18.8  -0.2  15.1  9.1  124.3  -2.8  11.6  47.0  72.2
